CAWB,"Data crearii",Ruta,"CAWB parinte",Tip,Inchis,"Nr colete","Nr colete mari","Total colete incarcate","Total colete descarcate","Ramas de descarcat","Mijloc transport",Paleti,Custi
CAWB-S-02-35919,"'2026-06-02 23:43'","SB_SIBIU_H01 => BN_BISTRITA_A03",CAWB-H-03-847,S,Da,27,0,1,27,1,SB47YGL
CAWB-S-02-35923,"'2026-06-02 23:43'","SB_SIBIU_H01 => BN_BISTRITA_A03",CAWB-H-03-847,S,Da,21,0,1,20,1,SB47YGL
CAWB-S-02-35927,"'2026-06-02 23:43'","SB_SIBIU_H01 => BN_BISTRITA_A03",CAWB-H-03-847,S,Da,33,0,1,32,1,SB47YGL
CAWB-S-02-35931,"'2026-06-02 23:43'","SB_SIBIU_H01 => BN_BISTRITA_A03",CAWB-H-03-847,S,Da,18,0,0,18,0,SB47YGL
CAWB-S-02-35935,"'2026-06-02 23:43'","SB_SIBIU_H01 => BN_BISTRITA_A03","Fara parinte",S,Nu,0,0,0,0,0,
CAWB-S-02-35900,"'2026-06-02 23:43'","SB_SIBIU_H01 => SB_SIBIU_A03",CAWB-H-03-901,S,Da,33,0,0,33,0,
CAWB-S-02-35904,"'2026-06-02 23:43'","SB_SIBIU_H01 => SB_SIBIU_A03",CAWB-H-03-901,S,Da,24,0,2,22,2,
CAWB-S-02-35908,"'2026-06-02 23:43'","SB_SIBIU_H01 => SB_SIBIU_A03",CAWB-H-03-901,S,Da,13,0,0,13,0,
CAWB-S-02-35912,"'2026-06-02 23:43'","SB_SIBIU_H01 => SB_SIBIU_A03",CAWB-H-03-901,S,Da,30,0,0,30,0,
CAWB-S-02-35916,"'2026-06-02 23:43'","SB_SIBIU_H01 => SB_SIBIU_A03",CAWB-H-03-901,S,Da,31,0,1,30,1,
CAWB-S-02-35920,"'2026-06-02 23:43'","SB_SIBIU_H01 => SB_SIBIU_A03",CAWB-H-03-901,S,Da,20,0,0,20,0,
CAWB-S-02-35924,"'2026-06-02 23:43'","SB_SIBIU_H01 => SB_SIBIU_A03",CAWB-H-03-901,S,Da,18,0,0,18,0,
